FiscalYear,Region,State,PollutantGroup,Pollutant,NumberOfTMDLs,CumulativeTMDLs
2016,1,MA,Pathogens,Pathogens,0,36
2016,1,ME,Ammonia,NH3,0,4
2016,1,ME,Metals (other than Mercury),Aluminum,0,1
2016,1,ME,Metals (other than Mercury),Arsenic,0,1
2016,1,ME,Metals (other than Mercury),Cadmium,0,2
2016,1,ME,Metals (other than Mercury),"Chromium, Total",0,1
2016,1,ME,Metals (other than Mercury),Copper,0,3
2016,1,ME,Metals (other than Mercury),Iron,0,2
2016,1,ME,Metals (other than Mercury),Lead,0,6
2016,1,ME,Metals (other than Mercury),Nickel,0,1
2016,1,ME,Metals (other than Mercury),Selenium,0,1
2016,1,ME,Metals (other than Mercury),Silver,0,1
2016,1,ME,Metals (other than Mercury),Zinc,0,6
2016,1,ME,Nutrients,"Nitrogen, Total",21,24
2016,1,ME,Nutrients,Orthophosphorus,0,2
2016,1,ME,Nutrients,Phosphorus,1,1
2016,1,ME,Nutrients,"Phosphorus, Total",20,67
2016,1,ME,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,5
2016,1,ME,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,2
2016,1,ME,Other Cause,Pollutants in Urban Stormwater,0,38
2016,1,ME,Pathogens,Escherichia Coli (E. Coli),0,66
2016,1,ME,Pathogens,Fecal Coliform,0,143
2016,1,ME,Sediment,Sediment,21,24
2016,1,ME,Turbidity,Total Suspended Solids (TSS),0,3
2016,1,NH,Ammonia,NH3,0,1
2016,1,NH,Ammonia,NH3-N,0,2
2016,1,NH,Mercury,Mercury,0,5124
2016,1,NH,Metals (other than Mercury),Iron,0,1
2016,1,NH,Nutrients,"Phosphorus, Total",0,31
2016,1,NH,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,1
2016,1,NH,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,2
2016,1,NH,Pathogens,Enterococcus Bacteria,0,39
2016,1,NH,Pathogens,Escherichia Coli (E. Coli),1,428
2016,1,NH,Pathogens,Fecal Coliform,0,48
2016,1,NH,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,4
2016,1,NH,pH/Acidity/Caustic Conditions,pH,0,372
2016,1,NH,pH/Acidity/Caustic Conditions,"pH, Low",0,3
2016,1,RI,Mercury,Mercury,0,19
2016,1,RI,Metals (other than Mercury),Aluminum,0,5
2016,1,RI,Metals (other than Mercury),Cadmium,0,7
2016,1,RI,Metals (other than Mercury),Copper,0,4
2016,1,RI,Metals (other than Mercury),Iron,0,1
2016,1,RI,Metals (other than Mercury),Lead,0,5
2016,1,RI,Metals (other than Mercury),Zinc,0,4
2016,1,RI,Nutrients,Nutrients,0,1
2016,1,RI,Nutrients,"Phosphorus, Total",0,22
2016,1,RI,Pathogens,Enterococcus Bacteria,0,67
2016,1,RI,Pathogens,Escherichia Coli (E. Coli),0,1
2016,1,RI,Pathogens,Fecal Coliform,0,61
2016,1,RI,Pathogens,Pathogens,0,20
2016,1,VT,Mercury,Mercury,0,31
2016,1,VT,Nutrients,Phosphorus,0,2
2016,1,VT,Nutrients,"Phosphorus, Total",12,22
2016,1,VT,Other Cause,Acid,0,37
2016,1,VT,Other Cause,Pollutants in Urban Stormwater,0,12
2016,1,VT,Pathogens,Escherichia Coli (E. Coli),0,22
2016,1,VT,Pathogens,Pathogens,0,1
2016,1,VT,Pesticides,Dichlorvos,0,2
2016,1,VT,Sediment,Sediment,0,2
2016,2,NJ,Mercury,Mercury,0,149
2016,2,NJ,Metals (other than Mercury),Arsenic,0,6
2016,2,NJ,Metals (other than Mercury),Copper,0,21
2016,2,NJ,Metals (other than Mercury),Nickel,0,2
2016,2,NJ,Noxious Aquatic Plants,Macrophytes,0,1
2016,2,NJ,Nutrients,Phosphorus,0,99
2016,2,NJ,Nutrients,"Phosphorus, Total",35,39
2016,2,NJ,Pathogens,Fecal Coliform,0,269
2016,2,NJ,Pathogens,Total Coliform,0,46
2016,2,NJ,Pesticides,"1,2-Dichloroethane",0,2
2016,2,NJ,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,6
2016,2,NJ,Temperature,Temperature,0,9
2016,2,NJ,Toxic Organics,Tetrachloroethene,0,2
2016,2,NJ,Turbidity,Total Suspended Solids (TSS),14,14
2016,2,NY,Ammonia,Ammonia,0,1
2016,2,NY,Ammonia,"Ammonia, Un-ionized",0,2
2016,2,NY,Ammonia,Ammonium,0,141
2016,2,NY,Mercury,Mercury,0,113
2016,2,NY,Nutrients,Nitrate,0,141
2016,2,NY,Nutrients,Nitrogen,0,16
2016,2,NY,Nutrients,Phosphorus,0,52
2016,2,NY,Nutrients,"Phosphorus, Total",1,18
2016,2,NY,Pathogens,Fecal Coliform,0,46
2016,2,NY,Pathogens,Pathogens,0,2
2016,2,NY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,141
2016,2,NY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfates,0,51
2016,2,PR,Ammonia,"Ammonia, Total",0,2
2016,2,PR,Metals (other than Mercury),Copper,0,2
2016,2,PR,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,4
2016,2,PR,Pathogens,Fecal Coliform,0,313
2016,2,VI,Nutrients,Phosphorus,0,1
2016,2,VI,Oil and Grease,Oil and Grease,0,3
2016,2,VI,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,19
2016,2,VI,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,5
2016,2,VI,Organic Enrichment/Oxygen Depletion,Sediment Oxygen Demand,0,14
2016,2,VI,Pathogens,Enterococcus Bacteria,0,5
2016,2,VI,Pathogens,Fecal Coliform,0,18
2016,2,VI,Turbidity,Total Suspended Solids (TSS),0,1
2016,3,DC,Mercury,Mercury,0,2
2016,3,DC,Metals (other than Mercury),Arsenic,0,14
2016,3,DC,Metals (other than Mercury),Copper,0,16
2016,3,DC,Metals (other than Mercury),Lead,0,16
2016,3,DC,Metals (other than Mercury),Zinc,0,16
2016,3,DC,Nutrients,Nitrogen,0,3
2016,3,DC,Nutrients,"Nitrogen, Total",0,1
2016,3,DC,Nutrients,Phosphorus,0,3
2016,3,DC,Nutrients,"Phosphorus, Total",0,1
2016,3,DC,Oil and Grease,Oil and Grease,0,4
2016,3,DC,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,6
2016,3,DC,Pathogens,Escherichia Coli (E. Coli),0,14
2016,3,DC,Pathogens,Fecal Coliform,0,23
2016,3,DC,Pathogens,Pathogens,0,9
2016,3,DC,Pesticides,Chlordane,0,24
2016,3,DC,Pesticides,DDD,0,23
2016,3,DC,Pesticides,DDE,0,24
2016,3,DC,Pesticides,DDT,0,25
2016,3,DC,Pesticides,Dieldrin,0,25
2016,3,DC,Pesticides,Heptachlor Epoxide,0,25
2016,3,DC,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,19
2016,3,DC,Sediment,Suspended Sediment,0,4
2016,3,DC,Total Toxics,Toxics,0,2
2016,3,DC,Toxic Organics,PAH1 - 2 & 3 Ring Polycyclic Aromatic Hydrocarbons,0,25
2016,3,DC,Toxic Organics,PAH2 - 4 Ring Polycyclic Aromatic Hydrocarbons,0,25
2016,3,DC,Toxic Organics,PAH3 - 5 && Ring Polycyclic Aromatic Hydrocarbons,0,25
2016,3,DC,Trash,Trash,0,2
2016,3,DC,Turbidity,Suspended Solids,0,5
2016,3,DC,Turbidity,Total Suspended Solids (TSS),0,2
2016,3,DC,pH/Acidity/Caustic Conditions,pH,0,2
2016,3,DE,Ammonia,Ammonia,0,17
2016,3,DE,Ammonia,NH3-N,0,1
2016,3,DE,Habitat Alterations,Habitat,0,2
2016,3,DE,Metals (other than Mercury),Zinc,0,3
2016,3,DE,Nutrients,Nitrogen,0,114
2016,3,DE,Nutrients,"Nitrogen, Total",0,4
2016,3,DE,Nutrients,Nutrients,0,3
2016,3,DE,Nutrients,Phosphates,0,1
2016,3,DE,Nutrients,Phosphorus,0,166
2016,3,DE,Nutrients,"Phosphorus, Total",0,3
2016,3,DE,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,16
2016,3,DE,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,6
2016,3,DE,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,87
2016,3,DE,Pathogens,Bacteria,0,149
2016,3,DE,Pathogens,Escherichia Coli (E. Coli),0,1
2016,3,DE,Pathogens,Fecal Coliform,0,1
2016,3,DE,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,3
2016,3,DE,Temperature,Temperature,0,2
2016,3,DE,Turbidity,Total Suspended Solids (TSS),0,2
2016,3,MD,Ammonia,Ammonia,0,1
2016,3,MD,Ammonia,Ammonium,0,76
2016,3,MD,Mercury,Mercury,0,5
2016,3,MD,Mercury,Methyl Mercury,0,5
2016,3,MD,Metals (other than Mercury),Aluminum,0,79
2016,3,MD,Metals (other than Mercury),Iron,0,80
2016,3,MD,Nutrients,Nitrate,0,76
2016,3,MD,Nutrients,Nitrogen,0,42
2016,3,MD,Nutrients,"Nitrogen, Total",0,51
2016,3,MD,Nutrients,Nutrients,0,1
2016,3,MD,Nutrients,Phosphorus,0,66
2016,3,MD,Nutrients,"Phosphorus, Total",0,51
2016,3,MD,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,6
2016,3,MD,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,4
2016,3,MD,Organic Enrichment/Oxygen Depletion,NOD (Nitrogen Oxygen Demand),0,1
2016,3,MD,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,2
2016,3,MD,Pathogens,Bacteria,0,1
2016,3,MD,Pathogens,Enterococcus Bacteria,0,3
2016,3,MD,Pathogens,Escherichia Coli (E. Coli),0,21
2016,3,MD,Pathogens,Fecal Coliform,0,65
2016,3,MD,Pathogens,Pathogens,0,1
2016,3,MD,Pesticides,Chlordane,0,3
2016,3,MD,Polychlorinated Biphenyls (PCBs),PCB(s) in Fish Tissue,0,2
2016,3,MD,Polychlorinated Biphenyls (PCBs),PCBs in Sediment,0,1
2016,3,MD,Polychlorinated Biphenyls (PCBs),PCBs in Sediment and Fish Tissue,1,3
2016,3,MD,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),2,15
2016,3,MD,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Sulfate,0,77
2016,3,MD,Sediment,Sediment,0,15
2016,3,MD,Sediment,Suspended Sediment,0,13
2016,3,MD,Trash,Trash,0,3
2016,3,MD,Turbidity,Total Suspended Solids (TSS),1,64
2016,3,MD,pH/Acidity/Caustic Conditions,pH,0,1
2016,3,PA,Algal Growth,Excess Algal Growth,0,1
2016,3,PA,Ammonia,NH3,0,1
2016,3,PA,Cause Unknown,Cause Unknown,0,5
2016,3,PA,Mercury,Mercury,0,1
2016,3,PA,Metals (other than Mercury),Aluminum,27,1329
2016,3,PA,Metals (other than Mercury),Iron,27,1332
2016,3,PA,Metals (other than Mercury),Lead,0,1
2016,3,PA,Metals (other than Mercury),Manganese,22,1332
2016,3,PA,Metals (other than Mercury),Metals (other than Mercury),0,40
2016,3,PA,Nutrients,Nitrogen,0,44
2016,3,PA,Nutrients,Nutrients,0,31
2016,3,PA,Nutrients,Phosphorus,0,577
2016,3,PA,Oil and Grease,Oil and Grease,0,3
2016,3,PA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,142
2016,3,PA,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,13
2016,3,PA,Other Cause,Acid,0,24
2016,3,PA,Pathogens,Fecal Coliform,0,17
2016,3,PA,Pathogens,Pathogens,0,100
2016,3,PA,Pesticides,Chlordane,0,16
2016,3,PA,Pesticides,DDT,0,1
2016,3,PA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,98
2016,3,PA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Salinity/Total Dissolved Solids/Chlorides,0,17
2016,3,PA,Sediment,Sediment,0,80
2016,3,PA,Sediment,Siltation,0,882
2016,3,PA,Sediment,Suspended Sediment,0,1
2016,3,PA,Temperature,Temperature,0,9
2016,3,PA,Temperature,Thermal Modifications,0,1
2016,3,PA,Total Toxics,Toxicity,0,1
2016,3,PA,Toxic Inorganics,Other Inorganics,0,56
2016,3,PA,Toxic Organics,Nonpriority Organics,0,1
2016,3,PA,Toxic Organics,Priority Organics Compounds,0,1
2016,3,PA,Turbidity,Suspended Solids,0,90
2016,3,PA,Turbidity,Total Suspended Solids (TSS),0,13
2016,3,PA,Turbidity,Turbidity,0,52
2016,3,PA,pH/Acidity/Caustic Conditions,pH,1,839
2016,3,VA,Ammonia,Ammonia,0,147
2016,3,VA,Cause Unknown - Impaired Biota,Benthic,0,9
2016,3,VA,Chlorine,Chlorine,0,4
2016,3,VA,Chlorine,"Chlorine, Residual (Chlorine Demand)",0,1
2016,3,VA,Chlorine,Total Residual Chlorine,0,3
2016,3,VA,Dioxins,Dioxin,0,1
2016,3,VA,Fish Consumption Advisory,Shellfish Harvesting Advisory,0,2
2016,3,VA,Mercury,Mercury,0,26
2016,3,VA,Metals (other than Mercury),Aluminum,0,2
2016,3,VA,Metals (other than Mercury),Arsenic,0,1
2016,3,VA,Metals (other than Mercury),Cadmium,0,1
2016,3,VA,Metals (other than Mercury),"Chromium, Hexavalent",0,1
2016,3,VA,Metals (other than Mercury),"Chromium, Total",0,1
2016,3,VA,Metals (other than Mercury),Copper,0,8
2016,3,VA,Metals (other than Mercury),Iron,0,1
2016,3,VA,Metals (other than Mercury),Lead,0,2
2016,3,VA,Metals (other than Mercury),Manganese,0,1
2016,3,VA,Metals (other than Mercury),Metals (other than Mercury),0,1
2016,3,VA,Metals (other than Mercury),Nickel,0,1
2016,3,VA,Metals (other than Mercury),Silver,0,2
2016,3,VA,Metals (other than Mercury),Zinc,0,6
2016,3,VA,Nutrients,Nitrate,0,2
2016,3,VA,Nutrients,Nitrogen,1,5
2016,3,VA,Nutrients,"Nitrogen, Total",0,43
2016,3,VA,Nutrients,Phosphorus,0,22
2016,3,VA,Nutrients,"Phosphorus, Total",0,43
2016,3,VA,Nutrients,Total Kjehldahl Nitrogen (TKN),0,13
2016,3,VA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,4
2016,3,VA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,10
2016,3,VA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,16
2016,3,VA,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,6
2016,3,VA,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,1
2016,3,VA,Other Cause,Pollutants in Urban Stormwater,0,4
2016,3,VA,Pathogens,Bacterial Slimes,0,1
2016,3,VA,Pathogens,Enterococcus Bacteria,0,36
2016,3,VA,Pathogens,Escherichia Coli (E. Coli),34,350
2016,3,VA,Pathogens,Fecal,0,4
2016,3,VA,Pathogens,Fecal Bacteria,0,3
2016,3,VA,Pathogens,Fecal Coliform,0,339
2016,3,VA,Pathogens,Pathogens,0,108
2016,3,VA,Pesticides,Aldrin,0,1
2016,3,VA,Pesticides,DDT,0,1
2016,3,VA,Pesticides,Eldrin,0,1
2016,3,VA,Pesticides,Endrin,0,1
2016,3,VA,Pesticides,Naphthalene,0,1
2016,3,VA,Pesticides,Tributyltin,0,8
2016,3,VA,Pesticides,Xylene,0,1
2016,3,VA,Polychlorinated Biphenyls (PCBs),PCBs in Sediment,0,3
2016,3,VA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,77
2016,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,1
2016,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,3
2016,3,VA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Total Dissolved Solids (TDS),0,18
2016,3,VA,Sediment,Sediment,7,110
2016,3,VA,Temperature,Temperature,0,7
2016,3,VA,Total Toxics,Whole Effluent Toxicity (WET),0,4
2016,3,VA,Toxic Inorganics,Cyanide,0,6
2016,3,VA,Toxic Organics,Benzene,0,2
2016,3,VA,Toxic Organics,Chloroform,0,1
2016,3,VA,Toxic Organics,Di-2-Ethylhexyl Phthalate,0,2
2016,3,VA,Toxic Organics,Ethylbenzene,0,1
2016,3,VA,Toxic Organics,Pentachlorophenol (PCP),0,4
2016,3,VA,Toxic Organics,Polycyclic Aromatic Hydrocarbons (PAHs) (Aquatic Ecosystems),0,6
2016,3,VA,Toxic Organics,Toluene,0,1
2016,3,VA,Turbidity,Total Suspended Solids (TSS),0,36
2016,3,VA,pH/Acidity/Caustic Conditions,Alkalinity,0,1
2016,3,VA,pH/Acidity/Caustic Conditions,pH,0,4
2016,3,WV,Cause Unknown - Impaired Biota,Biological,0,80
2016,3,WV,Cause Unknown - Impaired Biota,Biological Impairment,0,1
2016,3,WV,Cause Unknown - Impaired Biota,Biology,0,2
2016,3,WV,Dioxins,Dioxin,0,5
2016,3,WV,Mercury,Mercury,0,1
2016,3,WV,Metals (other than Mercury),Aluminum,0,570
2016,3,WV,Metals (other than Mercury),"Aluminum, Dissolved",45,50
2016,3,WV,Metals (other than Mercury),Iron,231,2255
2016,3,WV,Metals (other than Mercury),Lead,0,1
2016,3,WV,Metals (other than Mercury),Manganese,0,405
2016,3,WV,Metals (other than Mercury),Selenium,0,43
2016,3,WV,Metals (other than Mercury),Zinc,0,1
2016,3,WV,Nutrients,Phosphorus,0,6
2016,3,WV,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2016,3,WV,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2016,3,WV,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,1
2016,3,WV,Organic Enrichment/Oxygen Depletion,Organic Enrichment,0,13
2016,3,WV,Organic Enrichment/Oxygen Depletion,Organic Enrichment (Sewage) Biological Indicators,0,4
2016,3,WV,Other Cause,Acid,0,27
2016,3,WV,Pathogens,Fecal,0,1
2016,3,WV,Pathogens,Fecal Coliform,117,1249
2016,3,WV,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,7
2016,3,WV,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chloride,0,23
2016,3,WV,Sediment,Sediment,0,83
2016,3,WV,Sediment,Sedimentation,0,1
2016,3,WV,pH/Acidity/Caustic Conditions,pH,58,487
2016,4,AL,Ammonia,Ammonia,0,5
2016,4,AL,Ammonia,NH3-N,0,10
2016,4,AL,Metals (other than Mercury),Aluminum,1,4
2016,4,AL,Metals (other than Mercury),Copper,0,1
2016,4,AL,Metals (other than Mercury),Iron,0,3
2016,4,AL,Metals (other than Mercury),Lead,0,1
2016,4,AL,Metals (other than Mercury),Zinc,0,1
2016,4,AL,Nutrients,"Nitrogen, Total",0,18
2016,4,AL,Nutrients,"Phosphorus, Total",0,45
2016,4,AL,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,59
2016,4,AL,Organic Enrichment/Oxygen Depletion,Chemical Biological Oxygen Demand 5 Day Average,0,1
2016,4,AL,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,31
2016,4,AL,Pathogens,Enterococcus Bacteria,1,6
2016,4,AL,Pathogens,Escherichia Coli (E. Coli),3,26
2016,4,AL,Pathogens,Fecal Coliform,0,48
2016,4,AL,Pathogens,Pathogens,0,3
2016,4,AL,Pesticides,Atrazine,0,1
2016,4,AL,Pesticides,Chlorpyrifos,0,1
2016,4,AL,Pesticides,Endosulfan,0,2
2016,4,AL,Pesticides,Methyl Parathion,0,2
2016,4,AL,Polychlorinated Biphenyls (PCBs),Priority Organics - PCBs,0,1
2016,4,AL,Sediment,Sediment,0,28
2016,4,AL,Turbidity,Total Suspended Solids (TSS),0,8
2016,4,AL,Turbidity,Turbidity,0,1
2016,4,AL,pH/Acidity/Caustic Conditions,pH,1,3
2016,4,FL,Ammonia,Ammonia,0,2
2016,4,FL,Ammonia,"Ammonia, Un-ionized",0,3
2016,4,FL,Dioxins,Dioxin,0,1
2016,4,FL,Mercury,Mercury,0,1165
2016,4,FL,Metals (other than Mercury),Copper,0,1
2016,4,FL,Metals (other than Mercury),Iron,0,11
2016,4,FL,Metals (other than Mercury),Lead,0,5
2016,4,FL,Metals (other than Mercury),Selenium,0,3
2016,4,FL,Metals (other than Mercury),Silver,0,15
2016,4,FL,Nutrients,Nitrate,0,23
2016,4,FL,Nutrients,Nitrate/Nitrite,0,1
2016,4,FL,Nutrients,Nitrates,0,1
2016,4,FL,Nutrients,Nitrogen,0,1
2016,4,FL,Nutrients,"Nitrogen, Total",2,295
2016,4,FL,Nutrients,Phosphorus,0,1
2016,4,FL,Nutrients,"Phosphorus, Total",0,278
2016,4,FL,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,118
2016,4,FL,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,1
2016,4,FL,Organic Enrichment/Oxygen Depletion,Chemical Oxygen Demand (COD),0,1
2016,4,FL,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,4
2016,4,FL,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,2
2016,4,FL,Other Cause,Unlisted but Impaired,0,3
2016,4,FL,Pathogens,Coliforms,0,2
2016,4,FL,Pathogens,Fecal,0,84
2016,4,FL,Pathogens,Fecal Coliform,0,185
2016,4,FL,Pathogens,Total Coliform,0,50
2016,4,FL,Polychlorinated Biphenyls (PCBs),Fish Consumption Advisory - PBB,0,1
2016,4,FL,Turbidity,Total Suspended Solids (TSS),0,6
2016,4,FL,Turbidity,Turbidity,0,10
2016,4,GA,Ammonia,Ammonia,0,1
2016,4,GA,Mercury,Mercury,0,61
2016,4,GA,Mercury,Mercury in Fish Tissue,0,5
2016,4,GA,Metals (other than Mercury),Cadmium,0,3
2016,4,GA,Metals (other than Mercury),Copper,0,15
2016,4,GA,Metals (other than Mercury),Lead,0,7
2016,4,GA,Metals (other than Mercury),Zinc,0,9
2016,4,GA,Nutrients,"Nitrogen, Total",1,104
2016,4,GA,Nutrients,"Phosphorus, Total",2,107
2016,4,GA,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,27
2016,4,GA,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,5
2016,4,GA,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,13
2016,4,GA,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,5
2016,4,GA,Organic Enrichment/Oxygen Depletion,Oxygen Demand,0,46
2016,4,GA,Organic Enrichment/Oxygen Depletion,Total Organic Carbon (TOC),0,99
2016,4,GA,Pathogens,Enterococcus Bacteria,1,1
2016,4,GA,Pathogens,Fecal Coliform,24,770
2016,4,GA,Pesticides,Chlordane,0,2
2016,4,GA,Pesticides,DDD,0,1
2016,4,GA,Pesticides,Dieldrin,0,4
2016,4,GA,Pesticides,Toxaphene,0,2
2016,4,GA,Polychlorinated Biphenyls (PCBs),Fish Consumption Advisory - PCBs,0,3
2016,4,GA,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,31
2016,4,GA,Polychlorinated Biphenyls (PCBs),Priority Organics - PCBs,0,34
2016,4,GA,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,1
2016,4,GA,Sediment,Sediment,0,251
2016,4,GA,Sediment,Siltation,0,98
2016,4,GA,Sediment,Total Suspended Sediment,13,13
2016,4,GA,Temperature,Temperature,0,2
2016,4,GA,Total Toxics,Chronic Toxicity,0,6
2016,4,GA,Total Toxics,Toxicity,0,6
2016,4,GA,Toxic Inorganics,Cyanide,0,1
2016,4,GA,Turbidity,Total Suspended Solids (TSS),85,85
2016,4,GA,pH/Acidity/Caustic Conditions,Low pH,0,6
2016,4,GA,pH/Acidity/Caustic Conditions,pH,0,6
2016,4,KY,Ammonia,NH3-N,0,8
2016,4,KY,Chlorine,Total Residual Chlorine,0,1
2016,4,KY,Metals (other than Mercury),Cadmium,0,1
2016,4,KY,Metals (other than Mercury),Iron,0,4
2016,4,KY,Metals (other than Mercury),Nickel,0,1
2016,4,KY,Metals (other than Mercury),Zinc,0,4
2016,4,KY,Nutrients,"Phosphorus, Total",0,4
2016,4,KY,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,8
2016,4,KY,Pathogens,Escherichia Coli (E. Coli),0,141
2016,4,KY,Pathogens,Fecal Coliform,0,60
2016,4,KY,Pathogens,Pathogens,0,91
2016,4,KY,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,1
2016,4,KY,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Chlorides,0,5
2016,4,KY,pH/Acidity/Caustic Conditions,Low pH,0,1
2016,4,KY,pH/Acidity/Caustic Conditions,pH,0,27
2016,4,MS,Ammonia,Ammonia Nitrogen,0,3
2016,4,MS,Ammonia,"Ammonia, Un-ionized",0,32
2016,4,MS,Chlorine,Chlorine,0,1
2016,4,MS,Dioxins,Dioxin,0,1
2016,4,MS,Mercury,Mercury,0,28
2016,4,MS,Mercury,"Mercury, Total",0,1
2016,4,MS,Metals (other than Mercury),Aluminum,0,1
2016,4,MS,Metals (other than Mercury),Cadmium,0,1
2016,4,MS,Metals (other than Mercury),Lead,0,1
2016,4,MS,Nutrients,"Nitrogen, Total",0,138
2016,4,MS,Nutrients,Nutrients,0,5
2016,4,MS,Nutrients,"Phosphorus, Total",0,145
2016,4,MS,Oil and Grease,Oil and Grease,0,1
2016,4,MS,Organic Enrichment/Oxygen Depletion,Biochemical Oxygen Demand (BOD),0,150
2016,4,MS,Organic Enrichment/Oxygen Depletion,Carbonaceous Bod (CBOD),0,10
2016,4,MS,Organic Enrichment/Oxygen Depletion,Dissolved Oxygen,0,1
2016,4,MS,Organic Enrichment/Oxygen Depletion,Nitrogenous BOD (NBOD),0,1
2016,4,MS,Organic Enrichment/Oxygen Depletion,Organic Enrichment/Low Dissolved Oxygen,0,7
2016,4,MS,Pathogens,Escherichia Coli (E. Coli),0,13
2016,4,MS,Pathogens,Fecal Coliform,2,211
2016,4,MS,Pathogens,Pathogens,0,1
2016,4,MS,Pesticides,"4,4'-DDT",0,1
2016,4,MS,Pesticides,Carbofuran,0,1
2016,4,MS,Pesticides,DDT,0,148
2016,4,MS,Pesticides,Toxaphene,0,153
2016,4,MS,Polychlorinated Biphenyls (PCBs),Polychlorinated Biphenyls (PCBs),0,3
2016,4,MS,Salinity/Total Dissolved Solids/Chlorides/Sulfates,Conductivity,0,4
2016,4,MS,Sediment,Sediment,0,131
2016,4,MS,Sediment,Sedimentation/Siltation,0,9
2016,4,MS,Sediment,Siltation,0,200
2016,4,MS,Total Toxics,Acute Toxicity,0,1
2016,4,MS,Total Toxics,Chronic Toxicity,0,8
2016,4,MS,Total Toxics,Total Toxics,0,3
2016,4,MS,Total Toxics,Toxicity,0,14
2016,4,MS,Toxic Organics,Pentachlorophenol (PCP),0,1
2016,4,MS,Toxic Organics,Phenol,0,4
2016,4,MS,pH/Acidity/Caustic Conditions,Low pH,0,6
2016,4,MS,pH/Acidity/Caustic Conditions,pH,0,6
2016,4,NC,Algal Growth,Chlorophyll-A,0,16
2016,4,NC,Cause Unknown - Impaired Biota,Biological Integrity,0,4
2016,4,NC,Chlorine,Total Residual Chlorine,0,6
2016,4,NC,Dioxins,Dioxin,0,5
